total.voter,total.vote,valid.vote,opened.ballot,total.ballot,EVET.vote,EVET.ratio,HAYIR.vote,HAYIR.ratio,district.LAU,voter.count.Haziran,voted.count.Haziran,unchallenged.valid.vote.count.Haziran,challenged.valid.vote.count.Haziran,total.valid.vote.count.Haziran,invalid.vote.count.Haziran,AKP.Haziran,CHP.Haziran,HDP.Haziran,MHP.Haziran,voter.count.Kasim,voted.count.Kasim,unchallenged.valid.vote.count.Kasim,challenged.valid.vote.count.Kasim,total.valid.vote.count.Kasim,invalid.vote.count.Kasim,AKP.Kasim,CHP.Kasim,HDP.Kasim,MHP.Kasim,AKP.2018meclis,MHP.2018meclis,CHP.2018meclis,IYI.2018meclis,SP.2018meclis,HDP.2018meclis,VP.2018meclis,HUDAPAR.2018meclis,BGMSZ.2018meclis,voter.count.2018meclis,voted.count.2018meclis,total.valid.vote.count.2018meclis,invalid.vote.count.2018meclis,INCE.2018cb,AKSENER.2018cb,ERDOGAN.2018cb,DEMIRTAS.2018cb,KARAMOLLAOGLU.2018cb,PERINCEK.2018cb,voter.count.2018cb,voted.count.2018cb,total.valid.vote.count.2018cb,invalid.vote.count.2018cb,province.name,province.name.ascii,province.HASC,province.iso3166.2,province.iso3166.2.character,province.NUTS3,province.FIPS,province.population.2007,province.area.km2,region.code,district.name,district.name.ascii,district.name.ascii.normalized
12082,10800,10487,53,53,7113,6783,3374,3217,1288,12489,11137,10772,0,10772,365,5631,1544,77,2643,12388,11055,10272,513,10785,270,6924,1485,39,1753,6169,1325,1350,1455,248,64,50,37,0,11945,11056,10698,358,1865,1361,7203,39,167,25,11945,11057,10660,397,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,domaniç,domanic,domanic
2374,1967,1921,14,14,1326,6903,595,3097,1790,2403,2055,1998,0,1998,57,1088,365,7,448,2391,2059,2018,0,2018,41,1309,324,4,311,1037,373,400,204,35,7,9,7,0,2419,2136,2072,64,512,169,1348,3,15,11,2419,2136,2058,78,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,dumlupınar,dumlupinar,dumlupinar
16014,14304,14008,71,71,10311,7361,3697,2639,1304,16632,14785,14387,3,14390,395,7943,1605,86,3566,16455,14693,14435,0,14435,258,10103,1332,56,2268,8502,2423,1356,1322,428,49,29,24,0,15888,14465,14133,332,1734,1272,10649,34,332,32,15888,14466,14053,413,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,emet,emet,emet
38033,34262,33420,144,144,22840,6834,10580,3166,1339,38756,34959,34111,0,34111,848,18762,3490,166,10104,38562,34875,34063,0,34063,812,21899,3847,63,7016,19785,5023,3847,4979,332,127,100,83,0,38202,35221,34276,945,4905,5222,23745,54,228,64,38202,35232,34218,1014,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,gediz,gediz,gediz
10037,8847,8625,43,43,6477,7510,2148,2490,1802,10540,9124,8833,0,8833,291,4916,1187,80,2152,10235,8945,8778,0,8778,167,5999,790,28,1599,4956,1415,844,1179,113,28,18,27,0,9808,8805,8580,225,935,1243,6245,18,76,28,9808,8804,8545,259,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,hisarcık,hisarcik,hisarcik
178832,161778,159010,557,557,109471,6885,49539,3115,1500,174486,157345,154233,0,154233,3112,82337,20603,1798,41534,175424,159764,157639,4,157643,2121,106894,20777,1085,23959,80415,38224,23832,14871,3057,1484,253,252,0,181076,165013,162388,2625,30033,13860,114140,622,2316,267,181076,164936,161238,3698,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,kütahya merkez,kutahya merkez,kutahya
4252,3713,3609,20,20,2674,7409,935,2591,1979,4179,3696,3498,0,3498,198,2125,375,20,777,4151,3611,3513,0,3513,98,2391,354,9,589,2292,436,339,442,60,22,16,14,0,4166,3764,3621,143,491,403,2664,7,32,9,4166,3764,3606,158,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,pazarlar,pazarlar,pazarlar
5230,4530,4380,25,25,3032,6922,1348,3078,1843,5613,4908,4773,0,4773,135,2543,768,55,1108,5533,4791,4668,0,4668,123,2960,711,25,718,2665,490,645,495,60,20,25,14,0,5133,4605,4414,191,854,444,3074,14,46,11,5133,4605,4443,162,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,şaphane,saphane,saphane
50342,45261,44155,193,193,30732,6960,13423,3040,1625,50396,43519,42100,2,42102,1417,23578,4667,188,11710,50190,43918,42887,0,42887,1031,28039,5736,113,7271,27002,5142,5288,5951,588,200,207,160,0,50435,45939,44538,1401,7519,5202,31035,127,389,124,50435,45955,44396,1559,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,simav,simav,simav
78149,71463,69965,274,274,50196,7174,19769,2826,1671,77830,70342,68563,1,68564,1778,37593,6345,592,19704,77528,70586,69373,0,69373,1213,47882,8235,280,10156,41052,11765,7176,7969,1673,571,128,133,0,77636,72096,70467,1629,10659,6801,51264,233,1104,115,77636,71998,70176,1822,kütahya,kutahya,TR.KU,43,43,TR333,TU43,583910,11875,AG,tavşanlı,tavsanli,tavsanli
20482,17613,17432,103,103,10106,5797,7326,4203,1114,21617,18490,18179,9,18188,302,7071,3363,3177,1807,21265,18294,18104,0,18104,190,9909,3684,2850,1380,7110,3460,3715,568,146,2940,23,34,0,20804,18294,17996,298,6067,664,10246,822,110,12,20804,18294,17921,373,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,akçadağ,akcadag,akcadag
7859,6578,6464,69,69,3681,5695,2783,4305,1143,8195,6704,6566,0,6566,138,3069,2094,299,875,8165,6833,6702,0,6702,131,3553,1995,277,716,2994,927,2141,387,84,439,20,17,0,8262,7199,7009,190,2570,425,3810,84,56,14,8262,7201,6959,242,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,arapgir,arapgir,arapgir
6162,5358,5307,49,49,1142,2152,4165,7848,1148,6556,5654,5570,0,5570,84,863,3205,1252,125,6485,5651,5582,0,5582,69,1072,3197,1107,105,877,188,2954,54,16,1498,16,23,0,6383,5736,5626,110,4016,50,1060,464,9,8,6383,5735,5607,128,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,arguvan,arguvan,arguvan
206159,179148,176689,561,561,134201,7595,42488,2405,1772,203283,171265,167873,0,167873,3392,111139,20005,11437,17176,204090,176718,174573,5,174578,2140,130316,18915,7898,14224,109631,28453,21729,6353,2938,9430,212,643,0,209180,182547,179389,3158,30166,6285,136341,3799,2276,199,209180,182580,179066,3514,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,battalgazi,battalgazi,battalgazi
18618,15294,15123,93,93,12262,8108,2861,1892,1265,19750,15631,15403,0,15403,228,10520,1342,518,2270,19414,15755,15610,0,15610,145,12177,1158,359,1524,11172,2779,1335,686,236,429,19,30,0,19314,16900,16686,214,1855,780,13652,128,186,16,19314,16898,16617,281,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,darende,darende,darende
28314,24631,24167,93,93,13582,5620,10585,4380,1286,28683,23872,23361,0,23361,511,10113,5056,3363,3813,28591,24568,24148,0,24148,420,12679,5422,2430,2910,9735,4153,5641,1637,335,3105,70,73,0,28609,25409,24749,660,8293,1749,13538,752,257,36,28609,25415,24625,790,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,doğanşehir,dogansehir,dogansehir
2996,2271,2236,18,18,1855,8296,381,1704,1914,3222,2397,2321,0,2321,76,1506,283,103,286,3113,2388,2354,0,2354,34,1914,191,40,132,1485,366,239,102,42,40,10,6,0,3084,2366,2290,76,308,90,1853,21,28,4,3084,2366,2304,62,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,doğanyol,doganyol,doganyol
14081,11854,11708,85,85,4779,4082,6929,5918,1390,15670,13346,13065,1,13066,280,4564,5936,492,1707,15239,12988,12780,0,12780,208,4898,5295,385,1918,4054,1391,5527,755,255,783,42,45,0,14735,13130,12852,278,6570,787,5224,113,83,42,14735,13131,12819,312,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,hekimhan,hekimhan,hekimhan
4174,4079,4050,29,29,3721,9188,329,812,1953,4395,4056,3997,0,3997,59,3371,223,88,135,4321,4239,4199,0,4199,40,3865,173,32,99,3220,518,264,74,40,50,2,18,0,4461,4230,4186,44,312,75,3742,28,32,0,4461,4234,4189,45,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,kale,kale,kale
5673,4900,4623,32,32,3093,6690,1530,3310,1969,6203,5049,4909,0,4909,140,2579,1301,170,696,6044,4902,4812,0,4812,90,3005,1131,120,415,2455,921,1197,281,39,219,15,9,0,5996,5296,5136,160,1436,308,3290,53,25,4,5996,5296,5116,180,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,kuluncak,kuluncak,kuluncak
11127,9134,9054,90,90,8043,8883,1011,1117,1582,11887,8945,8794,0,8794,151,6744,716,566,373,11715,9221,9125,0,9125,96,7726,728,233,245,6810,829,750,191,124,207,32,20,0,11081,9091,8963,128,1032,269,7477,98,96,9,11081,9091,8981,110,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,pütürge,puturge,puturge
9542,8124,8025,43,43,5241,6531,2784,3469,1995,10003,8249,8124,0,8124,125,4298,1697,1306,451,9806,8094,605,7396,8001,93,5021,1508,1016,267,3850,1198,1550,185,84,1008,15,30,0,9506,8051,7920,131,2043,200,5070,543,58,10,9506,8051,7924,127,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,yazıhan,yazihan,yazihan
208555,183043,180290,567,567,121925,6763,58365,3237,1729,192258,164350,160829,67,160896,3454,91622,27669,11867,20357,196221,171500,169208,3,169211,2289,112962,26320,8757,18177,94764,33188,32907,9191,2978,11933,210,670,0,213934,188871,185841,3030,44860,9276,124946,3599,2265,199,213934,188844,185145,3699,malatya,malatya,TR.ML,44,44,TRB11,TU44,722065,12313,EA,yeşilyurt,yesilyurt,yesilyurt
12504,11306,11052,43,43,5546,5018,5506,4982,1751,12410,11142,10924,0,10924,218,4409,2766,627,2830,12432,11228,11005,0,11005,223,5216,2907,462,2117,5026,1142,2646,1687,96,632,32,47,0,12678,11599,11308,291,3482,1438,5804,441,49,32,12678,11598,11246,352,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,ahmetli,ahmetli,ahmetli
128281,116189,113936,377,377,48869,4289,65067,5711,1118,124962,112107,109157,608,109765,2342,39021,39889,3526,23325,125562,112470,110199,321,110520,1950,45420,40724,2667,18105,44431,10970,41642,13041,1221,4381,363,294,0,130082,119355,116343,3012,49226,10720,53015,2045,767,341,130082,119361,116114,3247,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,akhisar,akhisar,akhisar
75046,67398,65652,236,236,26716,4069,38936,5931,1127,73884,66288,64395,0,64395,1893,21557,21453,3221,15224,73830,66180,64663,0,64663,1517,25471,21063,2771,12961,23792,7869,19450,10339,725,3569,263,254,0,75827,68455,66261,2194,24510,8926,29221,2850,492,208,75827,68456,66207,2249,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,alaşehir,alasehir,alasehir
30462,27463,26655,131,131,17471,6554,9184,3446,1269,31058,27610,26830,0,26830,780,14862,3382,229,7022,30748,27517,26878,0,26878,639,17085,3631,103,4865,15689,3200,3518,3438,476,175,105,88,0,30266,27604,26689,915,4838,3197,18137,99,307,64,30266,27608,26642,966,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,demirci,demirci,demirci
11294,10271,10057,39,39,3867,3845,6190,6155,1793,11082,10072,9827,0,9827,245,2873,2823,2023,1879,11107,10028,9854,1,9855,173,3441,3103,1727,1351,3176,1036,3134,785,47,2009,18,24,0,11333,10470,10229,241,3626,714,3996,1790,38,22,11333,10465,10186,279,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,gölmarmara,golmarmara,golmarmara
22842,20815,20111,90,90,12535,6233,7576,3767,1362,23255,21093,20354,0,20354,739,10387,3077,188,5799,23087,20967,20328,3,20331,636,11621,3508,88,4242,10602,2748,3430,2809,212,154,109,104,0,22759,21064,20168,896,4518,2666,12554,95,143,87,22759,21068,20063,1005,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,gördes,gordes,gordes
29365,26713,26162,96,96,16612,6350,9550,3650,1470,29486,26447,25795,1,25796,651,14066,5084,313,5099,29224,26356,25865,0,25865,491,15933,5449,165,3270,15253,2338,4342,3176,342,309,71,65,0,29256,26637,25896,741,5742,2559,17103,136,234,53,29256,26642,25827,815,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,kırkağaç,kirkagac,kirkagac
10905,9752,9475,62,62,4806,5072,4669,4928,1965,11037,9841,9515,0,9515,326,4232,1861,101,2999,11060,9768,9487,0,9487,281,4806,2084,73,2173,4462,993,2078,1672,78,102,40,44,0,10867,9904,9469,435,2664,1605,5035,49,51,43,10867,9906,9447,459,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,köprübaşı,koprubasi,koprubasi
34475,31285,30532,129,129,15898,5207,14634,4793,1489,34624,31398,30573,0,30573,825,13269,7864,360,7950,34512,31362,30492,0,30492,870,15630,7573,224,5995,14283,4485,6247,4641,270,363,150,123,0,34703,31731,30562,1169,8245,4479,17280,197,167,101,34703,31740,30469,1271,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,kula,kula,kula
122786,109950,107937,357,357,38757,3591,69180,6409,1590,119633,106911,104917,0,104917,1994,29028,39947,7539,25451,120650,107984,106019,0,106019,1965,35144,40550,6157,21552,33709,13463,37327,15656,712,8206,333,298,0,123901,112319,109704,2615,46575,13041,43387,5740,408,246,123901,112329,109397,2932,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,salihli,salihli,salihli
28285,25796,25064,86,86,8233,3285,16831,6715,1600,28282,25960,25234,0,25234,726,7326,9076,763,7038,28150,25680,25006,0,25006,674,8074,9890,685,5446,7001,2488,9295,4917,163,848,133,140,0,28394,26e3,24985,1015,10979,4710,8518,619,86,97,28394,26002,25009,993,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,sarıgöl,sarigol,sarigol
41601,38096,37200,126,126,15209,4088,21991,5912,1606,41289,38072,37190,0,37190,882,12121,13052,2768,8254,41200,37707,36927,0,36927,780,14503,13029,2415,6000,13633,3349,12271,5500,279,2855,88,107,0,41904,39071,38082,989,14876,4329,16192,2362,178,78,41904,39067,38015,1052,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,saruhanlı,saruhanli,saruhanli
121068,109609,107690,325,325,48508,4504,59182,5496,2086,118998,107303,105413,7,105420,1883,38257,27974,10401,26008,118974,107819,106156,3,106159,1660,47334,30093,7768,18564,42411,12165,26076,16502,855,9725,191,227,0,120239,110187,108152,2035,37179,10873,51973,6954,620,190,120239,110192,107789,2403,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,şehzadeler,sehzadeler,sehzadeler
15978,14433,13964,80,80,8166,5848,5798,4152,1613,16383,14491,14114,0,14114,377,7061,3065,94,3402,16261,14442,14108,0,14108,334,8141,2707,60,2668,5431,4601,2290,1229,120,125,82,68,0,16025,14523,13946,577,3350,1703,8600,88,80,55,16025,14520,13876,644,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,selendi,selendi,selendi
79198,72204,70913,247,247,37634,5307,33279,4693,1634,77355,69846,68287,0,68287,1559,27224,18753,1840,17344,77566,70293,69155,0,69155,1138,34337,20057,1354,11022,34739,8056,16986,8684,913,1999,232,128,0,79850,73275,71737,1538,21970,7025,40831,1007,605,183,79850,73284,71621,1663,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,soma,soma,soma
113525,101357,99411,306,306,45078,4535,54333,5465,1689,108575,96747,94959,0,94959,1788,34053,27862,11434,18624,110041,98351,96831,0,96831,1520,41715,24903,9969,17745,40580,11389,22656,14604,967,12237,223,300,0,116822,105261,102956,2305,31392,11055,49563,9839,660,177,116822,105245,102686,2559,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,turgutlu,turgutlu,turgutlu
154053,140383,138016,426,426,63337,4589,74679,5411,2087,144384,131558,129193,0,129193,2365,47181,31345,14077,32644,145982,133403,131462,0,131462,1941,59895,34525,11327,22664,55960,17213,34077,20163,1249,14509,306,234,0,159722,146287,143711,2576,48307,13410,69911,10826,793,255,159722,146285,143502,2783,manisa,manisa,TR.MN,45,45,TR331,TU45,1319920,13810,AG,yunusemre,yunusemre,yunusemre
53568,43648,42814,167,167,30143,7040,12671,2960,1107,53600,43108,42116,0,42116,992,21311,3470,1611,13147,53626,43328,42570,0,42570,758,26856,4337,1102,9332,22133,11718,4535,5076,513,1313,101,109,0,54233,46484,45498,986,7206,4815,32392,409,339,75,54233,46474,45236,1238,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,afşin,afsin,afsin
24900,21027,20591,95,95,13617,6613,6974,3387,1136,25384,21228,20576,89,20665,563,10486,3513,159,5301,25076,21139,20767,0,20767,372,12349,4031,50,3706,11059,3433,3775,2723,329,134,120,92,0,25097,22315,21665,650,4636,2523,14113,45,237,77,25097,22316,21631,685,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,andırın,andirin,andirin
15976,13228,12952,49,49,8096,6251,4856,3749,1785,16249,12666,12363,0,12363,303,5953,1092,1183,3449,16068,13292,13052,0,13052,240,7780,1267,1031,2578,6912,1382,1838,2053,118,819,66,145,0,15915,13713,13333,380,2517,2095,8302,260,91,30,15915,13722,13295,427,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,çağlayancerit,caglayancerit,caglayancerit
138745,125397,123938,389,389,102049,8234,21889,1766,2084,134571,117839,115450,0,115450,2389,82612,6575,4815,15528,135118,122307,120762,0,120762,1545,99056,7159,3209,8750,86480,18404,7650,8074,1576,3254,214,231,0,140478,128120,125883,2237,12081,6552,104032,1568,1202,154,140478,128116,125589,2527,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,dulkadiroğlu,dulkadiroglu,dulkadiroglu
8213,7041,6908,31,31,4321,6255,2587,3745,1919,8444,7057,5686,1212,6898,159,3653,544,763,1657,8337,7107,6983,0,6983,124,4392,717,605,1122,3935,1042,823,780,62,615,20,26,0,8304,7517,7303,214,1390,739,4796,293,44,12,8304,7525,7274,251,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,ekinözü,ekinozu,ekinozu
93698,77631,76597,293,293,47580,6212,29017,3788,1299,91808,74077,72632,0,72632,1445,35772,7949,6526,18551,91944,75484,74534,0,74534,950,43758,9963,4416,14637,37604,15234,11253,10298,1331,5016,137,132,0,95724,82618,81005,1613,17103,10030,51019,1556,898,107,95724,82648,80713,1935,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,elbistan,elbistan,elbistan
35920,29578,29004,132,132,21340,7358,7664,2642,1353,35772,28536,27811,0,27811,725,15844,2566,569,7432,35639,29099,28557,0,28557,542,19024,2891,291,5447,16712,6722,3096,3269,584,522,110,93,0,36557,31935,31108,827,4646,3052,22724,133,369,42,36557,31950,30966,984,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,göksun,goksun,goksun
8943,7040,6924,31,31,2597,3751,4327,6249,1975,9227,6993,6813,0,6813,180,1759,2423,1151,1055,9063,6971,6842,0,6842,129,2202,2993,669,803,1914,807,3229,447,118,732,31,12,0,9068,7526,7290,236,3744,580,2650,178,91,20,9068,7541,7263,278,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,nurhak,nurhak,nurhak
251085,226718,223566,680,680,178309,7976,45257,2024,2085,234439,205462,201645,0,201645,3817,139394,9370,3628,38044,238649,215090,212679,0,212679,2411,169941,13010,1200,23738,152580,38535,12869,25689,4002,2609,355,722,0,262684,240607,237361,3246,24433,19632,188486,749,3017,284,262684,240583,236601,3982,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,onikişubat,onikisubat,onikisubat
44895,38572,37956,164,164,20039,5280,17917,4720,1570,44492,37200,36449,0,36449,751,14316,8446,8286,4214,44214,37859,37158,0,37158,701,18150,7733,7210,3211,15510,4576,9650,1906,181,6468,81,95,0,45609,39585,38467,1118,14276,1773,19897,2236,124,69,45609,39603,38375,1228,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,pazarcık,pazarcik,pazarcik
43984,38902,38229,137,137,30002,7848,8227,2152,1694,42329,35915,35022,0,35022,893,21745,3141,927,6852,42476,37674,37190,0,37190,484,28165,3098,587,4359,25762,5736,3029,3299,1084,771,88,104,0,45008,40720,39873,847,4569,3014,31312,213,572,59,45008,40727,39739,988,kahramanmaraş,kahramanmaras,TR.KM,46,46,TR632,TU46,1004414,14327,MD,türkoğlu,turkoglu,turkoglu
96167,82586,80937,294,294,47091,5818,33846,4182,2088,87613,77068,75252,25,75277,1791,25428,1775,38445,1561,88455,76051,74603,0,74603,1448,38877,1920,31689,1169,40224,3802,3599,1392,913,32220,353,1661,81,100453,86297,84245,2052,6908,962,46590,29424,755,59,100453,86342,84698,1644,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,artuklu,artuklu,artuklu
15397,11848,11367,67,67,3714,3267,7653,6733,1787,15121,12749,12419,0,12419,330,1571,83,10067,176,15072,12168,11799,0,11799,369,2245,86,9165,105,2599,178,212,113,72,8615,22,662,6,15690,13057,12479,578,466,95,3436,8552,84,14,15690,13098,12647,451,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,dargeçit,dargecit,dargecit
33892,29363,28845,125,125,7551,2618,21294,7382,1273,33197,31345,31088,0,31088,257,2400,99,27392,136,33367,31392,31036,0,31036,356,3801,202,26793,88,4035,412,684,257,130,22719,28,474,10,34218,29277,28749,528,749,198,5182,22718,98,9,34218,29366,28954,412,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,derik,derik,derik
136096,114839,112815,442,442,32599,2890,80216,7110,1474,129444,120326,118994,12,119006,1320,11447,694,102787,677,131138,120067,118311,0,118311,1756,18571,1016,97577,470,21478,868,3458,630,916,90091,330,2311,187,141228,122328,120269,2059,6370,531,23999,89030,516,47,141228,122381,120493,1888,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,kızıltepe,kiziltepe,kiziltepe
19030,16176,15587,79,79,4405,2826,11182,7174,1519,18030,16122,15766,0,15766,356,1380,83,13470,123,18435,16663,16303,0,16303,360,2366,278,13435,65,2831,168,663,113,83,11854,26,732,11,19854,17133,16481,652,805,102,3691,11933,79,14,19854,17187,16624,563,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,mazıdağı,mazidagi,mazidagi
62858,46852,45472,208,208,28568,6283,16904,3717,1526,59794,44624,43135,0,43135,1489,17571,503,20720,749,60287,45253,44004,0,44004,1249,24224,835,17619,564,24528,2051,986,862,754,18217,70,1125,21,65389,50573,48614,1959,2707,752,27757,17109,511,55,65389,50671,48891,1780,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,midyat,midyat,midyat
59012,44773,43201,197,197,9136,2115,34065,7885,1547,64565,55738,54932,0,54932,806,3586,204,49669,440,65158,56170,55133,0,55133,1037,4747,349,49280,305,6296,429,740,292,155,39426,53,866,21,60788,49890,48278,1612,1615,215,7628,39006,319,26,60788,50047,48809,1238,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,nusaybin,nusaybin,nusaybin
8553,7409,7187,56,56,4376,6089,2811,3911,1564,8513,7146,6891,0,6891,255,2436,132,3728,111,8514,7057,6810,0,6810,247,3252,155,3204,62,3299,570,231,94,55,2567,55,51,2,8637,7375,6924,451,405,90,4160,2426,40,6,8637,7426,7127,299,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,ömerli,omerli,omerli
15825,12164,11931,62,62,6016,5042,5915,4958,1609,16114,12694,12401,0,12401,293,3157,125,8002,152,16000,12692,12471,0,12471,221,4781,191,7266,80,4796,426,311,179,44,6044,11,199,1,15844,12455,12011,444,492,115,5593,5886,35,8,15844,12470,12129,341,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,savur,savur,savur
8458,7897,7797,29,29,6102,7826,1695,2174,2002,8685,6938,6798,0,6798,140,3637,36,2383,63,8613,7168,7071,0,7071,97,4892,43,1999,50,4597,570,147,65,67,1600,3,172,10,8444,7347,7231,116,308,46,5339,1488,62,6,8444,7366,7249,117,mardin,mardin,TR.MR,47,47,TRC31,TU72,745778,8891,SE,yeşilli,yesilli,yesilli
119943,103300,102204,318,318,20924,2047,81280,7953,1197,113522,95556,94426,0,94426,1130,15295,53051,9169,14154,116442,97838,96870,0,96870,968,17951,56729,7916,12382,18672,5768,57954,15837,455,13828,406,153,0,130972,114664,113073,1591,75314,7798,23071,6370,212,364,130972,114680,113129,1551,muğla,mugla,TR.MG,48,48,TR323,TU48,766156,13338,AG,bodrum,bodrum,bodrum
27384,24222,23803,83,83,8905,3741,14898,6259,1742,26035,22492,21985,0,21985,507,7146,8188,675,5237,26364,23049,22710,0,22710,339,8473,8811,573,4323,8441,2163,8201,4562,204,996,93,74,0,28543,25259,24734,525,10398,3573,10095,543,102,67,28543,25260,24778,482,muğla,mugla,TR.MG,48,48,TR323,TU48,766156,13338,AG,dalaman,dalaman,dalaman
16295,14340,14160,49,49,2915,2059,11245,7941,1266,15584,13437,13224,0,13224,213,2464,6719,1145,2255,15921,13649,13468,0,13468,181,2478,7607,997,1985,2491,1047,8336,2119,46,2101,108,21,0,18421,16540,16269,271,10573,1501,3246,809,32,99,18421,16543,16260,283,muğla,mugla,TR.MG,48,48,TR323,TU48,766156,13338,AG,datça,datca,datca
108516,95273,93939,290,290,33176,3532,60763,6468,1331,104529,88590,87111,0,87111,1479,27873,35079,2928,18068,106387,91463,90308,0,90308,1155,32821,38121,2121,14858,32154,7077,33828,19995,783,4054,312,185,0,114034,100102,98388,1714,44505,14953,37154,1082,423,265,114034,100154,98382,1772,muğla,mugla,TR.MG,48,48,TR323,TU48,766156,13338,AG,fethiye,fethiye,fethiye
8170,7521,7269,26,26,3859,5309,3410,4691,1958,8183,7257,6994,0,6994,263,3044,1754,58,1781,8173,7501,7253,0,7253,248,3676,1978,22,1297,3506,639,1819,1244,56,36,26,29,0,8252,7649,7355,294,1929,1342,4008,17,38,10,8252,7651,7344,307,muğla,mugla,TR.MG,48,48,TR323,TU48,766156,13338,AG,kavaklıdere,kavaklidere,kavaklidere
